app_id,reviewId,userName,score,content,thumbsUpCount,at,replyContent,repliedAt,appVersion,label_sentiment
id.diskominfo.nyarigawe,e4f4c677-5a5c-4953-8685-9db176299cd5,Mahesa Fajar,1,"kode OTP tidak muncul terus, padahal udah ngisi lengkap",0,2025-11-10T00:22:38,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:12:05,1.0.0,0
id.diskominfo.nyarigawe,3b7685ae-566a-409e-ac14-a03b676e34f6,Imas Kurnia Fitri,1,"ini gimna yah bbrpa hari bikin akun masa gagal terus, selalu mncul notif ""gagal mengirim otp"" pdahal nomer wa bener dam aktif, email juga sma bner aku juga smbil buka emailnya, ttp ga msuk.. udah dftr bbrpa kli ttp mncul notif ""gagal mengirim otp"" udah gnti email juga sama.. bener² ini apk, pdahl ini aplikasi pemerintah -, ga jelas",0,2025-11-09T22:09:33,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:12:09,1.0.0,0
id.diskominfo.nyarigawe,1e9fe478-dec1-418d-9220-f0dc985b7265,Arif Hapidin,1,Saya reset password nggk ada masuk trus notif nya ke email tolong lebih di perbaiki lagi KLO ada Kendala kaya aplikasi pemerintah setiap mau ngerubah pasword nggk ada notif trus,0,2025-11-09T22:09:32,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:12:16,1.0.0,0
id.diskominfo.nyarigawe,17fef3eb-704d-4b7e-a745-22c76532fdb0,Arva Nusantara,2,"tolong saya lupa password untuk masuk ,udh minta untuk reset password di Gmail tapi ga ada pesan masuk di Gmail , tolong di perbaiki",0,2025-11-09T21:58:11,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:12:24,1.0.0,0
id.diskominfo.nyarigawe,f5ed1650-487a-4490-aa42-05ba655fe953,Atip Zainal,4,"kenapa tiap buka aplikasi harus terus""an login?",0,2025-11-09T19:40:46,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:12:39,1.0.0,1
id.diskominfo.nyarigawe,6add9584-f2e0-48a6-916d-d7c329cb3e64,Tadzkia FitriaDini,1,"gimn sih ga bisa login, padahal e-mail sama kata sandi ny dah bener kenapa g bisa²",0,2025-11-09T19:35:49,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:12:46,,0
id.diskominfo.nyarigawe,136d783d-6fca-42b7-8814-a64f3a5ca887,Bus Kuningan Channel,1,payah gak bisa masuk mulu padahl udh benr,0,2025-11-09T19:25:25,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:12:50,1.0.0,0
id.diskominfo.nyarigawe,d01f415b-fb93-4672-9618-f5c49df8c456,Haris Gumilar,1,ripuh ah aplikasi teh daftar ge hesee,0,2025-11-09T18:23:14,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:13:05,,0
id.diskominfo.nyarigawe,3268313e-1317-44ea-a640-1a376f556441,Sudrajat,5,Kenapa pengalaman kerja wajib diisi ? kalau yg belum pernah bekerja bagaimana ? kenpa ga da respon,0,2025-11-09T18:10:57,"Terima Kasih atas saran dan masukannya wargi, untuk yang belum bekerja dapa melampirkan surat keterangan magang, atau PKL
",2025-11-21T09:20:32,1.0.0,1
id.diskominfo.nyarigawe,f228994d-8a05-4745-bf83-a40ade090f1a,Rk Permana,1,"ini gimana aplikasinya katanya memudahkan para pencari kerja, tapi kok bikin aja susah mau masukin kota sama kecamatan aja gak muncul² nama kota nya tolong perbaiki dong",0,2025-11-09T17:56:06,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:13:11,,0
id.diskominfo.nyarigawe,f3c92c90-579f-4a71-9645-c1957794e860,Yudi Septiana,2,"saya dari awal download apl sampai sekarang udah ngirimin lamaran ke semua PT yang buka loker tapi satu pun ga ada yang nyangkut malah udah pada kelewat tanggal rekruitmen nya pun belum ada yang ngeliat lamaran yang saya ajukan, ini apl bener gak sih ngasih lamaran nya",2,2025-11-09T17:19:54,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:13:24,1.0.0,0
id.diskominfo.nyarigawe,d9cfac67-b3a1-41a0-9ff3-0a37e270d803,TIKOM PPOB,1,gak bisa isi data alamat. kasihan pak dedi di bohongin yang bikin aplikasi.,0,2025-11-09T17:16:22,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:13:28,1.0.0,0
id.diskominfo.nyarigawe,709d04aa-0313-4fe0-bb3b-eb3236470611,Selamat Abdul Gopur,1,"aplikasi pencitraan doang ternyata,",0,2025-11-09T17:10:22,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:13:36,,0
id.diskominfo.nyarigawe,1236681c-6917-4fb6-ba31-b44e928696c6,drk csply,1,"Respon UI nya lambat, stuck registrasi, OTP bermasalah, server respon time nya aplikasi pemerintah masa kalah sama yg 500 ribuan??",0,2025-11-09T16:30:13,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:13:43,,0
id.diskominfo.nyarigawe,483ef805-4eb8-4740-8bc6-706453670d61,burhan nudin,1,apk ga bermutu ga nerima OTP nyesel daftar saran jangan download,0,2025-11-09T13:59:01,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:13:49,,0
id.diskominfo.nyarigawe,fb315e81-abc5-4b32-bb51-534c2a8330fd,ari suhari,1,"Ampun banyak banget BUG nya, upload dokument aja susah. Coba sebelum diluncurkan lebih baik di uji terlebih dahulu, agar tidak mengecewakan..",0,2025-11-09T11:17:22,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:13:54,1.0.0,0
id.diskominfo.nyarigawe,50e2c8fd-14d2-4bd5-b19e-4ff533b0bc70,fikry alka,1,"lupa kata sandi, udah di rubah dari link email udh gitu tetep gabisa. awalnya sih iya bisa tp pas keduanya harus di konfirmasi ada tulisan ""tidak valid"" pdhl sandi nya sama udh gitu di cek masuk ke sandi yang baru pun ttp gbisa, tolong nih gmna soalnya sangkut pautnya sm nik 🙏🏼",0,2025-11-09T07:25:12,,,1.0.0,0
id.diskominfo.nyarigawe,6a6ca632-3753-42a1-9758-fc503cdbf3c9,A kiki,5,"perbaiki tolong, masih banyak bug nya, gk bisa uplod keahlian",0,2025-11-08T18:16:18,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:14:04,,1
id.diskominfo.nyarigawe,a6c65078-e0d7-4187-9123-01c31002b567,Muhamad Muklis,5,wouy nmnya juga apps bru miniml lu pada ksih rate bgus kek dukung bntuan dri KDM,0,2025-11-08T17:39:30,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:14:11,,1
id.diskominfo.nyarigawe,c783e4e7-5e41-4421-a138-1c3db52648d3,dicky permana,2,tolong di perbaiki tidak bisa upload file dokumen !!!! padahal sudah di izin kan buat akses ke situ sampe keselll ini gimana yaa tolong jika sudah bisa saya ganti bintang nya,3,2025-11-08T14:32:16,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:14:20,1.0.0,0
id.diskominfo.nyarigawe,b751e89c-96d6-4fc6-b1f1-e3f92f9a7f8c,Ahmad Ma'ruf Fauzan,1,pa dedi aplikasinya jelek pa dedi,0,2025-11-08T13:09:55,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:14:27,1.0.0,0
id.diskominfo.nyarigawe,d231a204-6784-4e75-9a6f-746719ab1564,anisa sania,1,Otp ga masuk2.,0,2025-11-08T10:07:54,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:14:37,1.0.0,0
id.diskominfo.nyarigawe,75486ee6-62c3-46e1-80c8-0037eae5ad7e,Ajie Pratama,1,"Hadeuhh, kalo apk buatan pemerintah pasti gini nih, banyak banget kurang nya, gua otp aja masuk masuk, hayo tebak anggaran",0,2025-11-08T00:48:22,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:14:54,1.0.0,0
id.diskominfo.nyarigawe,8565d3bb-f7a8-439b-85e9-07e5c2080d16,Mahesa Adian,1,"Tolong di update lagi yang benar, saya mau upload surat pengalaman kerja kok gak bisa terus. padahal izin aplikasinya udah di aktifkan semuanya. mohon diperbaiki.",0,2025-11-07T21:01:58,"""Buka Pengaturan HP Android >> Pilih ""Aplikasi"" / ""Apps"""" >> Cari dan tap ""Nyari Gawe"" >>Pilih ""Izin"" atau ""Permissions"">>Cari ""Penyimpanan"" atau ""Storage"" atau ""Media"" >>Ubah ke ""Izinkan"""" atau ""Allow""
Untuk Android 13 ke atas:>>Cari izin khusus:>>""Foto dan Video""/""Photos and Videos"" >>""Media dan Files""
Pastikan diset ke ""Allow""/""Izinkan semua""",2025-12-02T09:15:15,,0
id.diskominfo.nyarigawe,584cae8b-9df6-4a88-8470-21c649b28f23,Dwi Yusup,2,mau menuliskan pengalaman tapi gagal terus pdhl ukuran foto pengalaman kerja sudah 3 kb masi tetap ga bisa,0,2025-11-07T20:49:15,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:15:35,1.0.0,0
id.diskominfo.nyarigawe,997ea2d0-91f6-4e28-9141-e523fcff6556,Hendi Jv,4,gak bisa upload file,0,2025-11-07T19:19:30,"""Buka Pengaturan HP Android >> Pilih ""Aplikasi"" / ""Apps"""" >> Cari dan tap ""Nyari Gawe"" >>Pilih ""Izin"" atau ""Permissions"">>Cari ""Penyimpanan"" atau ""Storage"" atau ""Media"" >>Ubah ke ""Izinkan"""" atau ""Allow"" Untuk Android 13 ke atas:>>Cari izin khusus:>>""Foto dan Video""/""Photos and Videos"" >>""Media dan Files"" Pastikan diset ke ""Allow""/""Izinkan semua""",2025-12-02T09:15:50,1.0.0,1
id.diskominfo.nyarigawe,64b1b879-aa1b-4be5-99da-777a792ef961,F,2,niiii banyak bngt bug apk,0,2025-11-07T16:03:23,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:16:02,1.0.0,0
id.diskominfo.nyarigawe,aed95229-df7e-418d-86c4-3e02b1500ed5,Roni Firdaus,2,Masa gabisa upload file padahal izinnya semua sudah di perbaiki hadeuuuh,0,2025-11-07T13:45:29,"""Buka Pengaturan HP Android >> Pilih ""Aplikasi"" / ""Apps"""" >> Cari dan tap ""Nyari Gawe"" >>Pilih ""Izin"" atau ""Permissions"">>Cari ""Penyimpanan"" atau ""Storage"" atau ""Media"" >>Ubah ke ""Izinkan"""" atau ""Allow"" Untuk Android 13 ke atas:>>Cari izin khusus:>>""Foto dan Video""/""Photos and Videos"" >>""Media dan Files"" Pastikan diset ke ""Allow""/""Izinkan semua""",2025-12-02T09:16:21,1.0.0,0
id.diskominfo.nyarigawe,0d02b515-df3c-4035-af08-8f052beef98b,Dw munazar,1,"ko isi data propinsi ,kota, kecamatan dan kelurahan data not pound tolong donk perbaiki",0,2025-11-07T13:35:44,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:16:35,1.0.0,0
id.diskominfo.nyarigawe,2763b4df-d3f0-4fbd-bb67-e284078ac96b,Mama Najua,4,"sayangnya kebanyakan untuk anak2 muda,,kalau saja ada loker buat para tulang punggung keluarga pasti jauh lebih baik,,sekali nya ada loker driver ijazah min SMA,,sangat jarang driver2 lama yg lulusan SMA 🙏",0,2025-11-06T17:29:28,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:16:41,1.0.0,1
id.diskominfo.nyarigawe,1e1d957a-fe5e-4096-bc22-b3a28b9b8150,Afifatul,1,not recommended,0,2025-11-06T09:13:20,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:17:04,,0
id.diskominfo.nyarigawe,c80e2711-fed6-4b87-9d92-a1e3c7905dcd,Satriana Vivo,5,"aplikasinya bagus kok, fast respon juga makasih banyak bapak aing ❤❤❤",0,2025-11-06T08:51:45,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:17:10,1.0.0,1
id.diskominfo.nyarigawe,973affc8-7bef-4539-907d-1faf37d0fdcc,Royhan Anwar,5,"sudah bagus min,cuma tambahkan saja fitur daerah lowongan kerja mana yang kita mau lamar,juga tambahkan fitur kita berdomisili dimana,dan juga kasih tau pa kdm info loker dong hehe",0,2025-11-06T00:05:29,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:17:18,1.0.0,1
id.diskominfo.nyarigawe,a46fc9d8-6553-4c00-a252-9b0360bbf884,Mada Sidiq,1,ada yang udah dapet kerja di sini??,0,2025-11-05T17:08:02,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:17:24,1.0.0,0
id.diskominfo.nyarigawe,1043e3b4-7ce1-4a97-831c-ff7d1d01c004,dziky saeful zharoo,1,sulit masuk,0,2025-11-05T05:31:02,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-12-02T09:17:29,1.0.0,0
id.diskominfo.nyarigawe,f3f293eb-d955-4be4-859e-7d56aedd50d8,Dukky Hermawan,1,"harus banyak perbaikan ini aplikasi,buat daftar saja ga bisa bagian alamat seperti prov,kota,kec malah kga mau muncul",0,2025-11-04T18:39:09,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:41:30,1.0.0,0
id.diskominfo.nyarigawe,a59ee65f-f4d1-4a6f-b963-aeeb4a705333,Joddy Cr,1,"fitur di aplikasi nya banyak Bug, kesulitan untuk daftar akun min,,",0,2025-11-04T15:04:32,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:30:37,1.0.0,0
id.diskominfo.nyarigawe,ec8ccde2-d87a-4605-a912-2c3573c70d99,bayu maulana,2,selalu gagal dalam setiapau login.,0,2025-11-04T15:01:48,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T15:20:29,,0
id.diskominfo.nyarigawe,46045ae1-984a-4e03-a725-d6db46ede644,BARUDAK RINDU,4,gak bisa daftar,0,2025-11-04T14:41:25,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T15:19:49,1.0.0,1
id.diskominfo.nyarigawe,c000eabe-6d25-4a0d-87c5-85b21e1040e5,ILHAM VERIADY,1,"Buat Akun Baru aja Agak Sulit, Mohon di Perbaiki dong",0,2025-11-04T14:23:10,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:30:17,1.0.0,0
id.diskominfo.nyarigawe,8ac07b81-4b6f-4f0d-96db-ec9f6078864c,Sugilar,1,gak bisa ngisi provinsi,0,2025-11-04T13:54:39,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:36:02,1.0.0,0
id.diskominfo.nyarigawe,e092d696-8acb-45fd-bda7-ece24e1aa190,Noval Junaedi,1,"mau daftar ribet lemot nya minta ampun , gagal mulu",0,2025-11-04T13:50:13,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:41:10,1.0.0,0
id.diskominfo.nyarigawe,c785bd76-6f3a-4c52-85ea-a8b61db917cd,Cecep Supriyana,1,gimana mau daftar orang pas ngisi data Provinsi aja ga bisa selalu tulisan nya NO DATA terus gimana mau di selesaikan pendaftaran nya coba??? sedangkan di kolom provinsi itu ada keterangan WAJIB DIISI tapi ga ada data terus pas mau diisi tuh,3,2025-11-04T13:20:30,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:39:57,1.0.0,0
id.diskominfo.nyarigawe,fadd34f3-0b86-469f-8df9-80fde3d2b4d3,Jimi Properti,1,butut ning rek login ge teu bisa,0,2025-11-04T10:41:59,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:40:34,1.0.0,0
id.diskominfo.nyarigawe,ec4f3a55-881f-464e-abd7-973aca913e67,Mood Karawang,2,"di form suruh ngisi alamat provinsi, kota dan kelurahan, nyatanya gak bisa di isi gimna ini pak/bu?",0,2025-11-04T09:59:34,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T15:20:07,1.0.0,0
id.diskominfo.nyarigawe,745b7adc-7591-4ae2-9c2b-c41b3a59abcb,Tiffany Lazuardian,1,"bagus banget aplikasinya, saking bagusnya banyak bug yang diluar nalar, baru isi form daftar aja udah ribet hadeh..",0,2025-11-04T09:41:18,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:22:59,1.0.0,0
id.diskominfo.nyarigawe,f0ee6a5e-562a-4dbc-8fc3-886c001dc947,Kades Jr,1,tolong di perbaikan lagi apk masih banyak kendalanya. saya tidak bisa daftar akun,0,2025-11-04T09:14:22,"Terima kasih Wargi atas masukannya, silahkan untuk mencoba kembali",2025-11-17T12:19:28,,0
id.diskominfo.nyarigawe,dabb65ba-ffd8-41f3-9753-7977abf512a6,Ilham Nurhuda,1,"gabisa di isi bagian provinsi, kabupaten dll",0,2025-11-04T08:16:47,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:35:12,1.0.0,0
id.diskominfo.nyarigawe,3f5d4e8e-2cda-444c-a33d-d945aedfe1a6,Martha Magdalena,1,saya coba daftar akun pencari kerja malah gak bisa mulu,0,2025-11-04T08:12:42,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:44:06,1.0.0,0
id.diskominfo.nyarigawe,19c464ff-6c90-481c-bada-417dc40146a9,Endang,1,gimna ini pas bikin akun gak bisa lanjut terus karena provinsi nya belum di isi tapi pas di klik gak muncul muncul plihan provinsi nya ayolah aplikasi pemerintah masa kalah terus sama aplikasi swasta,0,2025-11-04T07:51:57,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:40:18,1.0.0,0
id.diskominfo.nyarigawe,79a54137-d4ed-46ca-9424-0941ffc5c179,Anam Somantri,1,Kenapa gak bisa login padahal password yang di masukan benar. Coba reset password tapi gak ke kirim ke email. Coba kirim laporkan kendala juga gak ke kirim. Ini gimana sih sekelas aplikasi yang di biayai pemerintah masa seperti ini ? Coba dong yang buat aplikasi ini gimana saya caranya masuk kalau semua percobaan gak bisa ?,5,2025-11-04T07:49:51,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:40:49,1.0.0,0
id.diskominfo.nyarigawe,f0f396f8-e248-45bb-865e-5dfacd6ae8b5,Dadang Suryaman,1,"Aplikasikya kayak cuma buat pencitraan aja. Sistemnya masih sering eror. Semoga anggarannya ga gede, mubazir",0,2025-11-04T07:46:59,"Mohon maaf wargi atas kendalanya, terima kasih atas masukannya untuk menjadi lebih baik",2025-11-18T13:33:43,,0
id.diskominfo.nyarigawe,8eaa6cf3-2b9d-449f-a288-5f7cc5372f42,Han Skyzo,1,"apa sih nih aplikasi kata memudahkan pencaker, lah ini bikin aku aja susah, segala ga bisa masukin alamatlah padahal apk pemerintah, seharusnya lebih bagus dari pada apk yng orng lain bikin dengan anggaran yng besar!!! perbaikan nih bug ga bisa search provinsi/kabupaten di menu daftar akun!!",56,2025-11-04T07:35:47,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:32:37,1.0.0,0
id.diskominfo.nyarigawe,970ae845-d280-4290-bbc2-f378ec829dbd,Rudy Diew,1,"sudah dipakai 1 bulan, tapi sekarang tidak bisa login (email / sandi salah) padahal dari dulu pakai email dan sandi itu",0,2025-11-04T06:11:51,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:46:10,1.0.0,0
id.diskominfo.nyarigawe,0e942429-e152-422c-a8d8-a60350fe3707,Kings Hermawan,1,🙏🏻 masih perlu banyak pembaruan lagi aplikasinya belum lengkap.,0,2025-11-04T03:39:31,Terima kasih wargi atas masukannya untuk kami menjadi lebih baik lagi 🙏🏻,2025-11-18T13:35:19,,0
id.diskominfo.nyarigawe,6df00389-64ce-4325-a8a6-e8a9fba5f879,mahakamedia,1,"harus login berkali kali, email dan password bener tapi selalu salah di mata mereka",0,2025-11-04T03:26:21,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:55:24,1.0.0,0
id.diskominfo.nyarigawe,b479fc3c-0bd6-4452-b8f0-810770bdfebc,Epul,1,Tolong diperbaiki lagi !! Mau ngisi data diri saja susah bener apalagi dapatin pekerjaanya !!! Ngisi : Provinsi - kabupaten - kecamatan - kelurahan ( no data found ) Tidak bisa di isi ..................,2,2025-11-04T00:03:21,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:45:32,1.0.0,0
id.diskominfo.nyarigawe,4082795c-a59c-4454-a57c-014471f17415,Umar cahya Prawira diharja,2,"ini kenapa saya udh terdaftar,udh ngelamar,tpi stiap kluar APK hrus login lagi,sampe skrng saya mau login nggk bisa gara"" salah pasword pdahal saya udh masukin yg bnr,masa harus daftar lagi,percuma donk ngelamar klo malah daftar lagi jdi ilang lamaran yg pertama,pdahal berharap ada notif panggilan kerja,perbaiki lagi min,mau mnta bantuan reset pasword ge salah mulu email ama no hpny pdahal udh bnr itu",0,2025-11-03T22:19:25,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T15:19:08,,0
id.diskominfo.nyarigawe,fcb1cbd3-a1de-4746-bace-640fb7b10c20,Aqilla Riandi,1,kumaha iye teh aplikasi manya saya masuk teu bisa email sama password udah bener malah ada tulisan email dan password salah error ta kumaha iye aplikasi kakara ge 2 poe geus kawas kiye aplikasi teh kecewa yakin euy,0,2025-11-03T21:39:46,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:56:09,1.0.0,0
id.diskominfo.nyarigawe,5a34de45-4d61-445c-a0c3-5df405ea3d4f,ジュマン・アサラフィ,1,saya gak bisa masuk/daftar😭,0,2025-11-03T19:00:09,,,1.0.0,0
id.diskominfo.nyarigawe,b2100b51-7d50-4be7-a8f4-49a42408387d,Dede Umar,2,"aneh banget saya ko ga bisa masukin, provinsi, kabupaten, kelurahan,, ngawur",0,2025-11-03T18:39:30,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T15:18:08,1.0.0,0
id.diskominfo.nyarigawe,49b109fd-6e82-4169-8d9f-b5eace0c3c57,Nur Akbar Fauzi,1,"sistem recruitment nya tidak jelas, tidak ada tindak lanjut dari pihak recruitment atau pihak terkait",0,2025-11-03T09:57:27,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:45:13,1.0.0,0
id.diskominfo.nyarigawe,23d0a4e2-4257-43e1-9162-a2c198fb2f25,Khanza Dzakirah,2,"tolong diperbaiki saat akan upload dokumen terus minta ijin, padahal sudah di beri akses ijinkan. saya sudah uninstall dan download ulang selama 3x berturut2 masih belum berubah, dan saya lihat juga di ulasan banyak teman teman yang mengalami hal serupa, mohon di perbaiki kembali ya pak",13,2025-11-03T07:49:18,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T15:19:32,1.0.0,0
id.diskominfo.nyarigawe,92105910-1c2a-4aba-86a9-ab222cd4de62,Faisal Reyy,1,"sama kaya aplikasi yg lainnya, perbanyak tu lokernya bukan aplikasi pencari lokernya, semua aplikasi isinya sama aja itu itu",0,2025-11-02T22:57:54,,,,0
id.diskominfo.nyarigawe,62df7fef-34fb-4b28-89c6-b90019efa17a,Shohibun Zras,1,apaan izin aplikasi padahal udah aku izin kan semua tapi tetep ga bisa di upload,0,2025-11-02T12:24:06,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:58:37,1.0.0,0
id.diskominfo.nyarigawe,ed7e242d-5c3e-45ab-9b68-5be2b0ddeb88,Al fatih,1,udah d download ko ga bisa daftar,0,2025-11-02T10:16:54,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:59:14,1.0.0,0
id.diskominfo.nyarigawe,7e1d1624-55f8-40da-b97c-76959d175458,rayshie rayshie,1,masuk susah veritivikasi gk ada udhlah..mmang sesusah itu cari kerja,0,2025-11-02T09:56:54,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:58:58,1.0.0,0
id.diskominfo.nyarigawe,fc58a1a6-8928-40d2-a56a-8a0c83a9eb3c,Yt Muslim,1,ini kode otp gaada yang masuk ke email gimana nih gabisa masuk saya,0,2025-11-02T08:08:21,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T10:58:04,1.0.0,0
id.diskominfo.nyarigawe,d791c4aa-11ca-4d38-b91f-74507873b184,Dede,1,kenapa kode otp nya gak masuk-masuk ke email,0,2025-11-01T21:28:29,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T11:00:19,1.0.0,0
id.diskominfo.nyarigawe,d93b8ed7-abc2-4fd1-8e01-fd0ba0f5aed7,muhamad ilyas,1,loker na sepi,0,2025-11-01T21:20:28,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T11:00:35,1.0.0,0
id.diskominfo.nyarigawe,644c9547-d26c-44d8-bc1d-3af122e61ec8,Sri Asih,1,"siga nu teu niat mere gawe ,meni heseeeeeee pisan .ges isi dokumen masih wae teu bsa ka akses .kumaha ieu teh",0,2025-11-01T21:06:01,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T11:01:04,1.0.0,0
id.diskominfo.nyarigawe,aee17f9b-1911-48f8-8053-d1a8dae46b86,Nurfadilah,5,Lowongan Kerja Nya sedikit sekali kata nya mau targetkan ribuan dan bisa kehitung jari perusahaan yang kerja sama tolong buat KDM dan Provinsi... agar mampu membuat banyak lowongan kerja bukan omongan saja ribuan loker,0,2025-10-31T09:32:16,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki
",2025-11-21T09:48:26,1.0.0,1
id.diskominfo.nyarigawe,37899df7-97c9-4a7b-bb68-2bd5d6d8d84b,Agung Permana,2,"memang bagus sih bp KDM buat app nyari gawe tapi sayang nya masih kurang update masalah perusahaan yg nyari karyawan di APP nyari gawe alhasil banyak APP lain yg lebih dominan update masalah lowongan kerjaan di banding APP nyari gawe,entah karna APP nyari gawe baru entah yg ngurus APP nya males sampai sekarang di APP lain update bgt masalah lowongan kerja tapi APP nyari gawe kaya kurang update atau mungkin interaksi sama perusahaan nya kurang.",1,2025-10-31T06:07:09,"Terima Kasih atas saran dan masukannya wargi,Keluhannya akan kami segera perbaiki",2025-11-20T13:48:25,1.0.0,0
